Date,Strawberry
3/31/2018,1.817898736
4/1/2018,1.850137815
4/2/2018,1.78
4/3/2018,1.78
4/4/2018,1.78
4/5/2018,1.67
4/6/2018,1.67
4/7/2018,1.67433028
4/8/2018,1.656200335
4/9/2018,1.56
4/10/2018,1.33
4/11/2018,1.17
4/12/2018,1.11
4/13/2018,1.11
4/14/2018,1.088897929
4/15/2018,1.081760035
4/16/2018,1.17
4/17/2018,1.17
4/18/2018,1.17
4/19/2018,1.17
4/20/2018,1.17
4/21/2018,1.18378161
4/22/2018,1.208049164
4/23/2018,1.17
4/24/2018,1.17
4/25/2018,1.17
4/26/2018,1.11
4/27/2018,1.11
4/28/2018,1.097285107
4/29/2018,1.113893971
4/30/2018,1.06
5/1/2018,1
5/2/2018,1
5/3/2018,1
5/4/2018,0.89
5/5/2018,0.903518662
5/6/2018,0.990943298
5/7/2018,0.83
5/8/2018,0.78
5/9/2018,0.72
5/10/2018,0.67
5/11/2018,0.67
5/12/2018,0.681103588
5/13/2018,0.777483807
5/14/2018,0.67
5/15/2018,0.67
5/16/2018,0.67
5/17/2018,0.67
5/18/2018,0.67
5/19/2018,0.683114395
5/20/2018,0.778973416
5/21/2018,0.67
5/22/2018,0.67
5/23/2018,0.67
5/24/2018,0.67
5/25/2018,0.67
5/26/2018,0.653727398
5/27/2018,0.723296211
5/28/2018,0.681946606
5/29/2018,0.61
5/30/2018,0.61
5/31/2018,0.61
6/1/2018,0.61
6/2/2018,0.624676571
6/3/2018,0.642554746
6/4/2018,0.72
6/5/2018,0.78
6/6/2018,0.78
6/7/2018,0.72
6/8/2018,0.72
6/9/2018,0.770505056
6/10/2018,0.763403014
6/11/2018,0.72
6/12/2018,0.67
6/13/2018,0.61
6/14/2018,0.61
6/15/2018,0.61
6/16/2018,0.673672572
6/17/2018,0.645760343
6/18/2018,0.61
6/19/2018,0.61
6/20/2018,0.61
6/21/2018,0.78
6/22/2018,0.78
6/23/2018,0.784386561
6/24/2018,0.801716135
6/25/2018,0.89
6/26/2018,0.89
6/27/2018,0.89
6/28/2018,0.89
6/29/2018,0.89
6/30/2018,0.897762463
7/1/2018,0.914775625
7/2/2018,0.94
7/3/2018,0.94
7/4/2018,0.929385976
7/5/2018,0.94
7/6/2018,1
7/7/2018,0.999532357
7/8/2018,1.02118896
7/9/2018,0.94
7/10/2018,0.94
7/11/2018,0.94
7/12/2018,1
7/13/2018,1.06
7/14/2018,1.067575351
7/15/2018,1.083327607
7/16/2018,1.06
7/17/2018,1.06
7/18/2018,1.06
7/19/2018,1.06
7/20/2018,1.06
7/21/2018,1.066335545
7/22/2018,1.084246264
7/23/2018,1.06
7/24/2018,1
7/25/2018,0.83
7/26/2018,0.72
7/27/2018,0.72
7/28/2018,0.700791851
7/29/2018,0.731560588
7/30/2018,0.67
7/31/2018,0.67
8/1/2018,0.67
8/2/2018,0.61
8/3/2018,0.61
8/4/2018,0.60052462
8/5/2018,0.645279334
8/6/2018,0.61
8/7/2018,0.61
8/8/2018,0.61
8/9/2018,0.61
8/10/2018,0.61
8/11/2018,0.624394671
8/12/2018,0.66090034
8/13/2018,0.61
8/14/2018,0.67
8/15/2018,0.67
8/16/2018,0.61
8/17/2018,0.61
8/18/2018,0.620436267
8/19/2018,0.666214154
8/20/2018,0.78
8/21/2018,0.89
8/22/2018,0.89
8/23/2018,0.89
8/24/2018,0.89
8/25/2018,0.904103742
8/26/2018,0.945321873
8/27/2018,1
8/28/2018,1
8/29/2018,1
8/30/2018,1.03
8/31/2018,1.03
9/1/2018,1.044440851
9/2/2018,1.078227118
9/3/2018,1.082750664
9/4/2018,1.17
9/5/2018,1.17
9/6/2018,1.17
9/7/2018,1.17
9/8/2018,1.186311648
9/9/2018,1.198919193
9/10/2018,1.17
9/11/2018,1.17
9/12/2018,1.25
9/13/2018,1.25
9/14/2018,1.25
9/15/2018,1.267924831
9/16/2018,1.277920262
9/17/2018,1.19
9/18/2018,1.19
9/19/2018,1.19
9/20/2018,1.17
9/21/2018,1.14
9/22/2018,1.140376136
9/23/2018,1.153854952
9/24/2018,1.17
9/25/2018,1
9/26/2018,1
9/27/2018,0.94
9/28/2018,0.94
9/29/2018,0.927605793
9/30/2018,0.950851068
10/1/2018,0.94
10/2/2018,0.94
10/3/2018,0.72
10/4/2018,0.72
10/5/2018,0.72
10/6/2018,0.692298011
10/7/2018,0.762879626
10/8/2018,0.739785046
10/9/2018,0.83
10/10/2018,0.83
10/11/2018,0.92
10/12/2018,0.92
10/13/2018,0.939114705
10/14/2018,1.002637014
10/15/2018,1
10/16/2018,1
10/17/2018,1
10/18/2018,1
10/19/2018,1
10/20/2018,1.018512294
10/21/2018,1.037855581
10/22/2018,1.03
10/23/2018,1.06
10/24/2018,1
10/25/2018,1
10/26/2018,1
10/27/2018,0.999852613
10/28/2018,1.025586799
10/29/2018,0.94
10/30/2018,0.94
10/31/2018,0.92
11/1/2018,0.92
11/2/2018,0.92
11/3/2018,0.924321876
11/4/2018,0.948102609
11/5/2018,0.92
11/6/2018,0.92
11/7/2018,0.89
11/8/2018,0.89
11/9/2018,0.94
11/10/2018,0.952596114
11/11/2018,0.973732457
11/12/2018,0.993969009
11/13/2018,1.56
11/14/2018,1.56
11/15/2018,1.56
11/16/2018,1.56
11/17/2018,1.58819221
11/18/2018,1.629253612
11/19/2018,1.78
11/20/2018,1.78
11/21/2018,1.78
11/22/2018,1.777456031
11/23/2018,1.78
11/24/2018,1.799803302
11/25/2018,1.815366552
11/26/2018,2.11
11/27/2018,2.11
11/28/2018,2.44
11/29/2018,2.44
11/30/2018,2.44
12/1/2018,2.485116825
12/2/2018,2.549665079
12/3/2018,2.44
12/4/2018,2.44
12/5/2018,2.67
12/6/2018,2.67
12/7/2018,2.67
12/8/2018,2.693008945
12/9/2018,2.712128804
12/10/2018,2.67
12/11/2018,2.78
12/12/2018,2.78
12/13/2018,2.78
12/14/2018,2.78
12/15/2018,2.7670279
12/16/2018,2.793430851
12/17/2018,2.78
12/18/2018,2.78
12/19/2018,2.56
12/20/2018,2.78
12/21/2018,2.78
12/22/2018,2.790210412
12/23/2018,2.781013832
12/24/2018,2.786523268
12/25/2018,2.788271532
12/26/2018,2.67
12/27/2018,2.44
12/28/2018,2.33
12/29/2018,2.28495966
12/30/2018,2.256007359
12/31/2018,2.22
1/1/2019,2.193495617
1/2/2019,2.22
1/3/2019,2
1/4/2019,2
1/5/2019,1.974135265
1/6/2019,1.930093215
1/7/2019,1.910576568
1/8/2019,1.884059713
1/9/2019,1.869359241
1/10/2019,1.848677621
1/11/2019,1.831051753
1/12/2019,1.811987505
1/13/2019,1.792127893
1/14/2019,1.775164709
1/15/2019,1.758613334
1/16/2019,1.743303642
1/17/2019,1.727402256
1/18/2019,1.709872589
1/19/2019,1.700066254
1/20/2019,1.679108546
1/21/2019,1.671632335
1/22/2019,1.658529565
1/23/2019,1.64736943
1/24/2019,1.626720533
1/25/2019,1.608084724
1/26/2019,1.668835149
1/27/2019,1.643569992
1/28/2019,1.598104939
1/29/2019,1.544716731
1/30/2019,1.606050179
1/31/2019,1.556282864
2/1/2019,1.534876511
2/2/2019,1.661400959
2/3/2019,1.569500164
2/4/2019,1.659550056
2/5/2019,1.553897128
2/6/2019,1.915431366
2/7/2019,2.114182696
2/8/2019,2.305182443
2/9/2019,1.361397848
2/10/2019,1.361397848
2/11/2019,1.361429945
2/12/2019,1.361429945
2/13/2019,1.361429945
2/14/2019,1.361429945
2/15/2019,1.361429945
2/16/2019,1.361429945
2/17/2019,1.361429945
2/18/2019,1.361429945
2/19/2019,1.361429945
2/20/2019,1.361429945
2/21/2019,1.361429945
2/22/2019,1.361429945
2/23/2019,1.361460075
2/24/2019,1.361460075
2/25/2019,1.361460075
2/26/2019,1.361460075
2/27/2019,1.361460075
2/28/2019,1.361460075
3/1/2019,1.361460075
3/2/2019,1.361460075
3/3/2019,1.361460075
3/4/2019,1.361460075
3/5/2019,1.361460075
3/6/2019,1.361460075
3/7/2019,1.361486003
3/8/2019,1.361486003
3/9/2019,1.361486003
3/10/2019,1.361486003
3/11/2019,1.361486003
3/12/2019,1.56
3/13/2019,1.56
3/14/2019,1.56
3/15/2019,1.56
3/16/2019,1.569797889
3/17/2019,1.584419594
3/18/2019,1.78
3/19/2019,1.78
3/20/2019,1.78
3/21/2019,1.78
3/22/2019,1.78
3/23/2019,1.818467007
3/24/2019,1.793461845
3/25/2019,1.78
3/26/2019,1.78
3/27/2019,1.787875519
3/28/2019,1.78
3/29/2019,1.78
3/30/2019,1.794382737
3/31/2019,1.780001984
4/1/2019,1.33
4/2/2019,1.33
4/3/2019,1.33
4/4/2019,1.17
4/5/2019,1.17
4/6/2019,1.150414929
4/7/2019,1.112848446
4/8/2019,1.17
4/9/2019,1
4/10/2019,1
4/11/2019,0.94
4/12/2019,0.94
4/13/2019,0.940867529
4/14/2019,0.971318469
4/15/2019,1
4/16/2019,0.94
4/17/2019,0.78
4/18/2019,0.72
4/19/2019,0.72
4/20/2019,0.734649823
4/21/2019,0.820831523
4/22/2019,0.67
4/23/2019,0.67
4/24/2019,0.67
4/25/2019,0.67
4/26/2019,0.67
4/27/2019,0.75943178
4/28/2019,0.960533664
4/29/2019,0.67
4/30/2019,0.67
5/1/2019,0.67
5/2/2019,0.67
5/3/2019,0.67
5/4/2019,0.720265985
5/5/2019,0.872376606
5/6/2019,0.67
5/7/2019,0.67
5/8/2019,0.67
5/9/2019,0.67
5/10/2019,0.67
5/11/2019,0.671546028
5/12/2019,0.770046399
5/13/2019,0.67
5/14/2019,0.67
5/15/2019,0.72
5/16/2019,0.72
5/17/2019,0.72
5/18/2019,0.685195789
5/19/2019,0.473117099
5/20/2019,0.94
5/21/2019,0.89
5/22/2019,0.97
5/23/2019,0.97
5/24/2019,0.97
5/25/2019,0.95226048
5/26/2019,0.984325931
5/27/2019,0.985434041
5/28/2019,0.94
5/29/2019,0.94
5/30/2019,0.89
5/31/2019,0.89
6/1/2019,0.875857577
6/2/2019,0.870485828
6/3/2019,0.94
6/4/2019,0.89
6/5/2019,0.94
6/6/2019,0.94
6/7/2019,0.94
6/8/2019,0.949529276
6/9/2019,0.963901982
6/10/2019,1
6/11/2019,1
6/12/2019,1
6/13/2019,1.11
6/14/2019,1.11
6/15/2019,1.106269703
6/16/2019,1.114048645
6/17/2019,1.11
6/18/2019,1.11
6/19/2019,1.17
6/20/2019,1.17
6/21/2019,1.17
6/22/2019,1.171026722
6/23/2019,1.165583537
6/24/2019,1.17
6/25/2019,1.17
6/26/2019,1.22
6/27/2019,1.22
6/28/2019,1.22
6/29/2019,1.214333311
6/30/2019,1.215534762
7/1/2019,1.22
7/2/2019,1.22
7/3/2019,1.22
7/4/2019,1.199890063
7/5/2019,1.22
7/6/2019,1.21323137
7/7/2019,1.215463773
7/8/2019,1.22
7/9/2019,1.22
7/10/2019,1.22
7/11/2019,1.33
7/12/2019,1.33
7/13/2019,1.331274227
7/14/2019,1.335631118
7/15/2019,1.33
7/16/2019,1.11
7/17/2019,1.11
7/18/2019,1.11
7/19/2019,1.11
7/20/2019,1.094716982
7/21/2019,1.093648121
7/22/2019,1.11
7/23/2019,1
7/24/2019,0.94
7/25/2019,0.89
7/26/2019,0.83
7/27/2019,0.812885345
7/28/2019,0.830699191
7/29/2019,0.83
7/30/2019,0.72
7/31/2019,0.67
8/1/2019,0.67
8/2/2019,0.67
8/3/2019,0.675386638
8/4/2019,0.702453524
8/5/2019,0.89
8/6/2019,0.83
8/7/2019,0.83
8/8/2019,0.83
8/9/2019,0.83
8/10/2019,0.842781827
8/11/2019,0.870166466
8/12/2019,0.94
8/13/2019,1
8/14/2019,1.06
8/15/2019,1.06
8/16/2019,1.071357534
8/17/2019,1.089436249
8/18/2019,1.107183263
8/19/2019,1.17
8/20/2019,1.17
8/21/2019,1.17
8/22/2019,1.17
8/23/2019,1.17
8/24/2019,1.178556398
8/25/2019,1.187655971
8/26/2019,1.22
8/27/2019,1.33
8/28/2019,1.33
8/29/2019,1.33
8/30/2019,1.33
8/31/2019,1.345173434
9/1/2019,1.357017533
9/2/2019,1.363628284
9/3/2019,1.33
9/4/2019,1.33
9/5/2019,1.33
9/6/2019,1.33
9/7/2019,1.335017786
9/8/2019,1.340736077
9/9/2019,1.44
9/10/2019,1.44
9/11/2019,1.44
9/12/2019,1.44
9/13/2019,1.44
9/14/2019,1.461325512
9/15/2019,1.457576946
9/16/2019,1.44
9/17/2019,1.44
9/18/2019,1.56
9/19/2019,1.56
9/20/2019,1.56
9/21/2019,1.562241927
9/22/2019,1.576697693
9/23/2019,1.56
9/24/2019,1.56
9/25/2019,1.56
9/26/2019,1.56
9/27/2019,1.56
9/28/2019,1.563250438
9/29/2019,1.532626317
9/30/2019,1.56
10/1/2019,1.33
10/2/2019,1.33
10/3/2019,1.33
10/4/2019,1.33
10/5/2019,1.309897647
10/6/2019,1.310012445
10/7/2019,1.33
10/8/2019,1.33
10/9/2019,1.33
10/10/2019,1.33
10/11/2019,1.33
10/12/2019,1.335345463
10/13/2019,1.333418564
10/14/2019,1.339999721
10/15/2019,1.22
10/16/2019,1.22
10/17/2019,1.22
10/18/2019,1.22
10/19/2019,1.213752881
10/20/2019,1.225959346
10/21/2019,1.11
10/22/2019,0.89
10/23/2019,0.89
10/24/2019,0.86
10/25/2019,0.86
10/26/2019,0.848970578
10/27/2019,0.863531754
10/28/2019,0.89
10/29/2019,0.89
10/30/2019,0.89
10/31/2019,1.11
11/1/2019,1.11
11/2/2019,1.131622926
11/3/2019,1.15940784
11/4/2019,1.33
11/5/2019,1.33
11/6/2019,1.44
11/7/2019,1.56
11/8/2019,1.56
11/9/2019,1.588134722
11/10/2019,1.613357589
11/11/2019,1.608713076
11/12/2019,1.78
11/13/2019,1.78
11/14/2019,1.56
11/15/2019,1.56
11/16/2019,1.546563164
11/17/2019,1.543745861
11/18/2019,1.56
11/19/2019,1.56
